N,P,K,temperature,humidity,ph,rainfall,label
25.548,15.788,24.996,20.047,70.986,6.501,899,Watercress
25.097,15.674,26.207,19.663,71.648,6.502,900,Watercress
24.002,14.842,26.926,20.305,68.457,6.496,901,Watercress
25.633,15.337,23.343,20.232,68.173,6.509,899,Watercress
24.258,14.007,25.174,20.412,69.339,6.501,898,Watercress
24.905,14.674,25.493,20.252,69.492,6.495,901,Watercress
23.267,15.603,23.584,20.191,67.665,6.507,898,Watercress
24.138,15.272,23.966,20.425,72.292,6.496,900,Watercress
24.395,14.96,24.449,20.404,68.934,6.488,899,Watercress
24.912,15.037,24.776,19.505,68.261,6.497,901,Watercress
26.206,14.704,24.431,19.602,71.679,6.495,899,Watercress
24.62,14.781,24.257,20.12,72.129,6.5,898,Watercress
24.846,15.608,24.835,20.343,68.433,6.509,901,Watercress
25.683,15.843,25.071,19.912,70.0,6.499,898,Watercress
25.3,15.055,25.171,20.188,68.729,6.508,899,Watercress
24.61,14.725,24.702,20.404,69.754,6.499,899,Watercress
26.626,14.771,24.017,20.101,71.485,6.497,898,Watercress
25.444,14.302,26.73,19.865,71.756,6.503,898,Watercress
24.644,15.856,23.925,19.894,68.4,6.492,899,Watercress
24.976,14.548,24.71,19.912,69.582,6.504,901,Watercress
26.831,14.205,24.079,20.236,71.78,6.488,901,Watercress
26.755,14.796,25.11,20.226,69.773,6.493,899,Watercress
26.934,15.254,26.847,19.754,67.957,6.492,899,Watercress
24.186,15.745,24.755,19.51,72.479,6.496,899,Watercress
26.909,15.546,26.774,19.672,72.06,6.498,901,Watercress
24.294,14.744,25.846,19.592,70.926,6.488,901,Watercress
25.726,15.561,26.194,19.722,70.285,6.491,898,Watercress
24.683,15.106,24.653,19.949,72.065,6.504,898,Watercress
23.669,15.753,23.449,20.08,71.084,6.492,900,Watercress
26.307,15.874,26.453,20.229,68.501,6.51,898,Watercress
24.13,14.472,24.034,20.061,70.764,6.512,898,Watercress
24.397,15.35,23.31,19.538,71.314,6.508,901,Watercress
24.999,14.736,25.716,20.39,71.06,6.489,900,Watercress
23.918,15.879,25.684,19.704,72.299,6.505,899,Watercress
23.159,14.835,25.87,19.962,68.585,6.504,900,Watercress
25.911,15.948,26.704,20.443,70.309,6.51,900,Watercress
25.418,14.742,23.599,19.542,69.38,6.5,899,Watercress
23.917,14.01,25.315,19.66,70.769,6.51,898,Watercress
26.582,15.943,24.869,19.504,71.776,6.511,900,Watercress
25.615,15.992,23.78,19.889,67.703,6.489,898,Watercress
24.287,14.128,26.444,19.563,72.443,6.5,898,Watercress
25.843,14.452,25.153,19.85,70.236,6.497,900,Watercress
26.946,15.206,26.13,20.418,71.806,6.49,899,Watercress
24.37,14.308,25.894,19.72,71.502,6.494,901,Watercress
25.568,14.578,26.971,20.227,70.095,6.504,898,Watercress
25.033,14.631,26.038,20.478,70.397,6.501,901,Watercress
25.641,14.018,25.52,20.313,68.298,6.502,900,Watercress
24.752,15.579,26.959,19.867,69.205,6.498,899,Watercress
24.595,14.104,25.591,19.651,70.893,6.502,900,Watercress
24.854,14.711,24.062,19.844,70.288,6.506,900,Watercress
24.803,14.622,25.835,19.576,67.938,6.503,901,Watercress
26.525,14.431,25.633,20.059,67.878,6.5,901,Watercress
23.235,14.648,25.359,19.711,68.092,6.494,900,Watercress
26.622,15.172,24.621,20.344,70.032,6.507,899,Watercress
26.536,15.513,25.615,20.334,71.815,6.488,900,Watercress
25.314,15.926,25.589,20.151,69.724,6.492,898,Watercress
26.71,15.327,25.913,20.479,67.627,6.502,898,Watercress
25.42,14.72,24.158,20.335,69.612,6.508,901,Watercress
26.961,15.535,24.449,19.568,71.462,6.489,899,Watercress
25.254,14.117,23.937,19.822,72.435,6.511,901,Watercress
24.542,15.028,24.594,20.06,69.161,6.497,900,Watercress
25.364,14.207,23.719,19.739,70.129,6.492,900,Watercress
23.818,15.58,25.281,19.598,68.143,6.488,898,Watercress
23.193,15.817,25.312,19.863,71.564,6.499,901,Watercress
23.635,14.797,23.342,20.347,68.175,6.488,900,Watercress
26.038,14.678,26.086,20.312,72.311,6.492,900,Watercress
25.311,14.728,23.398,19.815,69.739,6.492,900,Watercress
23.073,14.584,23.646,20.2,68.609,6.496,900,Watercress
25.625,14.28,24.885,19.638,69.0,6.495,901,Watercress
26.109,14.644,23.321,19.549,70.864,6.499,901,Watercress
26.34,15.476,25.315,19.596,69.247,6.494,898,Watercress
25.543,14.964,24.403,20.028,69.642,6.512,899,Watercress
26.593,15.677,25.859,19.657,70.402,6.5,899,Watercress
24.42,14.907,26.846,20.204,70.369,6.506,899,Watercress
24.734,15.625,24.813,19.524,68.757,6.501,898,Watercress
25.811,15.054,24.783,19.652,70.968,6.505,900,Watercress
25.568,15.432,23.219,19.581,70.21,6.509,899,Watercress
24.48,15.184,19.68,19.74,72.165,6.511,600,Radicchio
26.075,14.319,18.91,19.678,70.659,6.488,601,Radicchio
23.848,15.764,20.525,20.25,72.002,6.497,598,Radicchio
26.482,15.155,18.647,20.156,70.559,6.493,598,Radicchio
24.582,14.573,19.536,20.11,70.539,6.49,598,Radicchio
24.755,15.311,18.027,19.911,71.576,6.509,599,Radicchio
23.615,15.405,21.949,20.0,68.915,6.489,600,Radicchio
25.913,15.443,21.889,19.719,69.997,6.499,599,Radicchio
23.49,15.696,20.341,20.062,72.448,6.505,600,Radicchio
24.023,15.871,19.079,19.632,72.2,6.488,599,Radicchio
24.118,15.803,21.405,20.255,67.79,6.497,600,Radicchio
25.645,14.19,21.655,19.874,69.323,6.493,601,Radicchio
23.715,15.637,19.778,20.217,71.431,6.488,598,Radicchio
25.633,15.403,21.878,19.857,71.553,6.511,598,Radicchio
23.89,15.855,21.565,20.401,71.137,6.497,601,Radicchio
26.254,15.078,18.284,19.938,70.845,6.489,598,Radicchio
25.025,15.004,19.567,20.199,71.145,6.494,598,Radicchio
23.051,14.601,18.826,19.535,67.967,6.49,600,Radicchio
25.174,15.609,20.884,20.194,70.932,6.498,599,Radicchio
25.105,15.243,19.251,19.577,71.699,6.51,598,Radicchio
25.379,15.168,18.803,19.963,68.522,6.488,598,Radicchio
26.87,15.293,20.724,20.12,69.662,6.507,601,Radicchio
25.083,15.406,18.663,19.809,69.561,6.495,599,Radicchio
26.813,14.977,21.658,19.693,70.361,6.499,600,Radicchio
26.173,14.081,21.49,19.874,72.377,6.498,599,Radicchio
23.922,15.354,19.918,20.435,70.604,6.494,598,Radicchio
25.173,14.733,21.996,19.735,69.602,6.504,598,Radicchio
23.529,15.269,20.758,20.432,72.246,6.49,599,Radicchio
23.661,15.066,19.079,20.48,72.399,6.509,598,Radicchio
25.306,14.805,21.3,20.447,71.014,6.502,600,Radicchio
25.707,15.506,18.696,20.257,67.561,6.488,600,Radicchio
23.659,15.77,21.199,20.269,68.471,6.49,600,Radicchio
26.93,15.137,21.405,19.55,69.233,6.503,600,Radicchio
24.43,15.202,21.602,20.25,71.936,6.502,598,Radicchio
25.555,14.323,18.025,19.568,70.076,6.51,600,Radicchio
26.331,14.148,18.294,20.471,70.129,6.489,600,Radicchio
26.795,14.549,18.827,20.145,69.511,6.49,598,Radicchio
25.368,15.138,20.415,19.738,69.551,6.502,598,Radicchio
26.369,14.834,21.029,19.967,71.427,6.511,601,Radicchio
26.849,14.546,21.536,19.511,71.225,6.498,599,Radicchio
23.271,14.07,18.988,19.831,71.424,6.493,600,Radicchio
25.1,15.624,19.139,19.722,67.749,6.503,598,Radicchio
25.243,14.346,20.391,19.781,72.356,6.498,600,Radicchio
23.633,15.517,18.327,20.282,71.58,6.496,598,Radicchio
26.389,15.696,21.119,19.64,72.014,6.504,598,Radicchio
26.833,14.951,21.74,19.991,69.273,6.501,598,Radicchio
26.387,14.435,19.727,19.836,67.822,6.504,600,Radicchio
26.143,14.684,18.653,20.274,70.012,6.488,601,Radicchio
26.675,14.667,19.087,19.641,70.373,6.502,599,Radicchio
26.369,14.569,19.603,19.817,71.551,6.501,601,Radicchio
25.751,14.329,18.158,19.626,70.837,6.489,599,Radicchio
26.991,15.732,20.661,20.391,70.512,6.488,599,Radicchio
25.302,15.566,18.39,19.908,68.076,6.507,599,Radicchio
23.238,14.076,21.531,19.83,68.423,6.494,598,Radicchio
26.844,14.806,19.389,19.96,68.17,6.495,601,Radicchio
23.186,14.342,20.397,19.856,71.816,6.506,601,Radicchio
25.424,14.865,21.381,20.1,70.768,6.501,600,Radicchio
24.869,14.386,18.984,20.171,71.485,6.502,600,Radicchio
24.839,14.464,21.797,19.982,70.449,6.512,600,Radicchio
23.888,15.431,19.723,19.639,70.807,6.495,598,Radicchio
26.636,15.582,20.803,20.381,72.287,6.51,599,Radicchio
23.515,14.018,18.348,20.352,72.014,6.5,599,Radicchio
25.725,14.089,18.514,19.906,68.357,6.508,601,Radicchio
23.214,14.299,20.194,19.618,69.234,6.512,599,Radicchio
26.257,14.574,19.771,19.688,70.045,6.508,601,Radicchio
26.087,14.582,21.466,19.565,68.121,6.511,599,Radicchio
23.015,14.929,18.775,19.653,68.594,6.491,600,Radicchio
23.031,14.994,20.038,19.884,71.109,6.494,601,Radicchio
26.484,15.556,18.546,19.572,68.158,6.496,600,Radicchio
25.946,14.842,18.88,19.835,68.984,6.498,599,Radicchio
26.784,14.862,21.424,20.449,72.078,6.504,600,Radicchio
26.232,15.805,18.54,20.2,71.469,6.509,600,Radicchio
26.145,15.358,18.625,20.391,70.501,6.503,600,Radicchio
23.466,15.398,19.282,19.561,69.375,6.501,601,Radicchio
26.359,14.197,18.086,19.97,68.046,6.512,601,Radicchio
24.089,14.933,20.063,19.802,71.366,6.5,600,Radicchio
26.954,14.75,19.752,20.198,69.844,6.503,600,Radicchio
26.194,15.461,18.248,19.905,69.446,6.498,600,Radicchio
25.511,15.225,21.581,19.582,69.347,6.492,598,Radicchio
25.861,14.239,19.399,20.101,71.78,6.501,600,Radicchio
23.195,14.601,20.494,20.109,71.624,6.503,601,Radicchio
26.372,15.201,20.953,20.41,71.695,6.491,598,Radicchio
24.111,14.432,19.249,20.137,69.717,6.493,598,Radicchio
26.612,15.434,18.423,19.721,69.895,6.503,599,Radicchio
23.688,14.536,18.212,19.801,69.993,6.503,598,Radicchio
26.639,15.029,19.339,20.417,67.829,6.507,600,Radicchio
26.572,15.503,20.652,19.566,68.395,6.49,600,Radicchio
26.172,14.98,18.42,19.566,68.637,6.507,601,Radicchio
26.606,14.032,21.173,20.026,72.181,6.49,599,Radicchio
23.357,14.513,21.818,19.906,70.151,6.489,599,Radicchio
24.405,15.466,18.438,20.053,68.167,6.502,601,Radicchio
23.978,14.714,21.851,20.188,69.555,6.511,599,Radicchio
23.977,15.765,21.29,19.987,69.599,6.5,598,Radicchio
23.491,15.264,18.573,20.191,68.255,6.505,601,Radicchio
25.905,15.179,18.021,19.531,71.152,6.502,601,Radicchio
24.099,15.518,21.899,20.047,70.966,6.5,601,Radicchio
23.115,15.871,20.342,19.862,70.962,6.493,599,Radicchio
24.61,15.52,21.925,19.677,68.433,6.488,598,Radicchio
26.905,14.546,18.939,20.356,72.033,6.493,600,Radicchio
26.878,15.636,19.524,20.036,70.954,6.49,600,Radicchio
16.75,10.155,13.805,20.443,51.341,6.008,601,Rose
16.285,10.084,13.233,19.595,50.274,6.002,601,Rose
14.637,9.752,16.475,19.947,49.519,6.006,600,Rose
15.383,10.204,14.462,20.189,51.71,6.012,598,Rose
14.016,10.345,14.391,20.096,50.548,6.003,598,Rose
15.401,10.547,15.955,20.457,49.154,6.006,599,Rose
15.957,10.418,13.583,19.596,52.186,6.001,598,Rose
16.798,10.438,13.419,19.768,51.024,6.006,601,Rose
13.1,9.205,13.576,19.912,50.421,5.994,599,Rose
13.804,9.167,16.265,19.729,51.933,5.997,601,Rose
13.428,10.501,16.199,19.502,48.299,6.0,600,Rose
14.218,9.079,13.222,20.371,49.547,6.012,601,Rose
13.055,9.239,14.954,20.399,47.761,5.995,599,Rose
16.925,10.971,16.039,19.628,48.887,6.009,598,Rose
14.581,10.249,15.744,20.215,52.023,6.009,598,Rose
14.867,9.071,13.588,19.695,47.854,6.002,598,Rose
14.267,10.274,15.6,19.619,48.978,5.996,598,Rose
15.27,9.983,13.717,20.33,48.948,5.996,600,Rose
16.426,10.339,15.518,19.946,51.405,5.998,600,Rose
15.911,10.596,16.967,19.679,52.229,5.99,600,Rose
13.296,10.289,14.024,19.774,51.984,6.001,598,Rose
13.146,10.546,15.729,20.391,49.617,5.999,600,Rose
15.285,10.142,14.382,19.696,49.435,5.995,598,Rose
14.599,9.14,15.939,20.333,50.108,6.0,601,Rose
16.919,9.723,14.544,20.31,52.482,6.009,599,Rose
14.971,9.815,16.678,20.466,50.941,5.997,601,Rose
13.199,9.047,15.851,19.92,48.663,6.005,600,Rose
13.862,10.641,16.194,20.067,51.908,6.002,598,Rose
16.888,10.4,14.099,19.835,48.899,6.006,599,Rose
14.064,10.69,16.514,19.763,48.903,6.01,599,Rose
14.434,9.895,16.254,20.115,48.964,6.0,598,Rose
13.77,10.05,16.286,19.738,50.742,6.01,600,Rose
16.307,10.867,13.96,19.731,49.77,6.01,601,Rose
13.736,10.471,13.288,20.156,47.662,5.998,599,Rose
15.574,9.078,13.506,20.433,52.144,5.995,601,Rose
16.903,10.592,16.791,19.826,50.849,6.008,601,Rose
14.38,9.38,14.74,20.322,48.243,6.007,601,Rose
16.91,9.653,14.018,20.017,47.65,5.99,599,Rose
16.572,10.98,13.752,19.588,52.102,5.996,600,Rose
16.553,9.198,16.876,19.927,47.765,5.994,599,Rose
13.275,9.229,16.674,19.918,48.142,5.999,598,Rose
15.541,10.607,13.598,20.335,50.02,5.99,599,Rose
14.499,10.968,14.546,20.036,47.619,6.002,601,Rose
16.063,10.514,15.164,20.473,48.34,6.0,601,Rose
16.28,10.619,16.831,20.472,51.479,6.009,598,Rose
15.923,9.209,15.812,19.654,50.743,5.991,600,Rose
13.768,9.837,14.432,19.559,52.1,5.988,600,Rose
14.4,10.834,15.238,20.377,49.495,5.997,599,Rose
13.473,9.954,15.473,19.628,49.851,5.988,599,Rose
16.61,10.352,13.406,19.848,48.803,6.012,598,Rose
15.416,10.127,15.173,19.59,50.938,5.988,601,Rose
15.605,10.125,16.58,20.275,48.1,6.002,598,Rose
16.725,9.04,13.959,19.745,48.854,5.995,599,Rose
14.041,9.475,14.957,19.977,47.818,5.999,600,Rose
15.995,10.41,15.939,20.39,50.744,5.992,600,Rose
16.841,9.123,14.45,19.823,50.919,5.994,600,Rose
15.317,9.88,14.094,20.149,51.778,6.01,599,Rose
14.11,9.699,14.512,19.9,51.057,6.012,600,Rose
14.651,9.514,15.799,19.819,52.163,5.993,599,Rose
15.785,10.104,16.199,20.047,50.03,6.007,600,Rose
16.319,9.682,15.764,19.862,52.181,5.996,598,Rose
14.574,9.979,15.35,20.071,52.203,6.011,601,Rose
13.491,9.752,15.24,20.468,49.566,5.99,599,Rose
14.965,10.943,16.57,19.897,52.123,5.992,600,Rose
16.399,9.998,15.265,20.342,51.468,5.989,599,Rose
15.427,10.677,15.248,19.624,49.264,5.989,598,Rose
16.876,9.668,15.073,19.982,51.624,6.009,601,Rose
16.183,9.268,13.796,20.359,50.717,6.008,599,Rose
15.816,10.999,14.163,19.568,51.409,6.011,600,Rose
13.581,9.303,14.411,20.064,48.684,5.99,598,Rose
15.711,10.137,14.835,19.923,52.459,6.012,600,Rose
15.885,9.195,16.376,20.122,49.595,5.989,600,Rose
16.446,9.148,15.993,19.552,48.957,6.007,601,Rose
14.964,10.971,15.388,20.447,49.998,5.991,601,Rose
14.252,9.292,16.094,20.212,48.735,6.012,598,Rose
16.334,9.975,15.716,20.252,52.238,6.007,599,Rose
14.697,9.818,13.278,19.831,48.411,5.991,599,Rose
16.302,9.002,13.65,19.998,49.775,6.0,600,Rose
14.9,10.594,15.558,19.974,50.939,5.997,600,Rose
16.017,10.052,15.318,19.711,50.088,5.994,598,Rose
15.157,10.017,15.914,20.262,48.971,5.989,600,Rose
14.822,9.708,15.664,20.113,50.635,6.01,601,Rose
16.618,9.736,16.392,19.548,50.679,6.006,601,Rose
16.798,9.612,14.183,19.595,48.141,5.99,598,Rose
15.102,10.03,14.185,19.624,52.143,5.99,599,Rose
14.43,10.849,15.462,19.606,51.711,6.012,601,Rose
13.324,10.341,16.239,19.862,52.194,6.009,598,Rose
16.003,9.178,14.78,19.922,48.285,6.003,601,Rose
15.489,9.811,14.978,19.7,50.712,5.988,599,Rose
13.815,9.241,13.603,20.326,48.37,6.011,598,Rose
13.253,9.471,16.337,20.401,50.963,6.003,601,Rose
13.508,10.664,13.082,19.726,48.788,5.992,601,Rose
13.108,10.898,13.047,19.664,49.17,5.995,600,Rose
16.707,9.276,16.292,19.665,49.059,6.011,599,Rose
14.624,10.323,13.145,19.72,48.715,6.011,598,Rose
16.63,9.331,13.908,20.422,51.571,6.011,600,Rose
16.869,9.392,16.937,20.028,50.659,6.01,598,Rose
13.755,9.71,16.934,19.559,50.777,6.001,599,Rose
13.299,9.295,15.424,19.727,51.375,6.01,598,Rose
13.569,9.953,13.592,19.708,47.685,6.011,598,Rose
9.419,5.475,9.018,25.442,38.434,6.003,351,Aloe Vera
8.192,4.033,9.333,25.279,40.093,6.007,349,Aloe Vera
10.904,4.702,8.234,24.842,40.812,5.999,348,Aloe Vera
11.705,4.623,10.231,25.485,38.208,6.011,349,Aloe Vera
10.445,5.161,8.556,25.454,39.268,6.001,348,Aloe Vera
8.746,5.741,9.486,25.277,37.636,6.01,350,Aloe Vera
11.327,4.616,8.854,25.008,41.329,6.008,350,Aloe Vera
10.368,5.145,9.13,24.816,41.325,6.01,349,Aloe Vera
11.443,5.521,8.893,25.035,41.051,5.988,348,Aloe Vera
10.987,4.146,11.788,24.946,38.721,6.008,350,Aloe Vera
11.599,5.02,9.884,24.952,38.968,6.005,349,Aloe Vera
10.995,4.253,9.562,25.472,41.313,5.994,350,Aloe Vera
8.698,4.549,8.556,24.666,38.791,5.998,350,Aloe Vera
9.307,5.652,8.044,24.891,42.19,6.004,350,Aloe Vera
9.735,4.21,10.326,24.847,41.48,5.998,348,Aloe Vera
8.866,4.791,9.681,24.913,41.938,5.997,351,Aloe Vera
11.706,4.974,10.098,25.263,39.635,6.003,351,Aloe Vera
8.314,4.602,10.965,25.179,37.571,6.007,349,Aloe Vera
9.472,5.34,11.906,25.01,40.414,6.01,351,Aloe Vera
11.851,4.351,11.684,25.345,42.126,6.001,349,Aloe Vera
9.726,5.604,11.855,25.439,41.106,6.004,348,Aloe Vera
8.319,5.018,10.393,24.684,38.951,6.001,350,Aloe Vera
10.742,5.471,8.378,24.687,40.148,6.001,348,Aloe Vera
11.77,5.749,9.351,24.6,37.988,6.003,348,Aloe Vera
9.127,4.686,8.026,25.094,39.616,6.011,349,Aloe Vera
8.469,5.457,10.018,25.306,40.208,6.003,351,Aloe Vera
8.983,5.067,8.679,25.3,37.845,5.991,350,Aloe Vera
11.422,5.859,11.975,24.742,39.659,5.989,350,Aloe Vera
10.188,5.515,11.897,24.788,41.236,6.003,351,Aloe Vera
10.135,4.148,11.241,24.872,39.239,5.995,351,Aloe Vera
9.295,4.804,9.182,24.691,42.347,6.005,351,Aloe Vera
11.287,4.691,8.939,25.365,38.355,5.999,349,Aloe Vera
11.445,4.606,10.39,25.087,39.265,5.996,349,Aloe Vera
11.238,5.593,10.247,24.879,38.41,6.002,348,Aloe Vera
9.14,5.647,8.928,24.775,42.293,5.991,349,Aloe Vera
9.624,4.574,11.801,24.979,42.374,5.995,349,Aloe Vera
9.111,4.152,10.412,24.638,42.207,6.01,348,Aloe Vera
8.504,5.535,10.973,24.873,40.037,6.0,349,Aloe Vera
8.667,4.712,11.946,24.775,41.849,6.001,348,Aloe Vera
11.218,4.194,9.026,25.498,40.208,6.009,351,Aloe Vera
11.795,4.958,10.168,25.411,42.022,5.997,348,Aloe Vera
9.853,4.054,10.332,25.378,38.797,5.996,349,Aloe Vera
10.735,4.513,11.026,25.013,39.964,5.989,349,Aloe Vera
10.51,5.513,11.44,24.512,39.371,5.991,349,Aloe Vera
9.561,4.918,11.95,24.716,40.052,6.009,348,Aloe Vera
9.922,4.727,11.283,24.808,42.246,6.011,348,Aloe Vera
10.646,5.524,8.186,24.767,40.697,5.998,348,Aloe Vera
10.096,5.733,10.268,25.371,37.799,6.01,348,Aloe Vera
8.54,5.133,9.63,25.365,39.793,5.997,350,Aloe Vera
10.178,5.073,8.649,25.031,40.839,6.009,348,Aloe Vera
9.051,4.224,8.421,24.597,41.028,5.997,348,Aloe Vera
8.891,5.066,9.444,24.546,39.473,5.993,351,Aloe Vera
10.367,4.848,9.132,25.434,38.91,6.001,349,Aloe Vera
11.582,4.046,9.974,25.223,38.122,5.999,349,Aloe Vera
11.32,5.241,10.536,25.172,37.757,6.009,349,Aloe Vera
11.87,5.372,11.12,25.46,42.123,5.988,351,Aloe Vera
10.757,4.837,9.063,24.61,41.56,5.996,349,Aloe Vera
10.211,5.443,8.981,24.638,38.76,5.998,350,Aloe Vera
9.836,4.178,8.119,25.385,37.672,5.992,348,Aloe Vera
11.135,4.686,10.175,25.061,41.51,5.993,350,Aloe Vera
10.444,5.406,8.459,24.772,38.264,5.988,350,Aloe Vera
11.085,4.528,10.409,24.659,39.378,6.005,351,Aloe Vera
10.649,4.657,8.87,25.024,40.98,5.997,348,Aloe Vera
10.843,4.429,8.357,25.098,38.095,5.988,348,Aloe Vera
10.93,5.676,9.403,25.243,41.749,6.009,349,Aloe Vera
9.747,5.631,10.427,25.247,38.985,5.989,350,Aloe Vera
8.908,4.659,11.447,25.454,41.81,6.004,349,Aloe Vera
10.9,5.377,11.335,24.642,41.961,6.006,351,Aloe Vera
9.316,4.061,11.481,24.522,39.563,6.006,351,Aloe Vera
9.818,4.956,10.649,25.007,41.191,5.988,350,Aloe Vera
11.33,5.053,8.008,25.152,41.982,5.991,351,Aloe Vera
9.266,5.199,11.695,25.419,40.468,6.006,351,Aloe Vera
10.28,4.813,9.966,24.546,39.609,6.006,351,Aloe Vera
11.557,4.928,9.21,25.353,37.701,6.01,349,Aloe Vera
9.803,4.889,8.656,24.722,41.643,5.997,351,Aloe Vera
8.96,4.568,10.917,24.65,39.055,6.01,351,Aloe Vera
8.23,4.173,8.617,24.555,39.666,5.999,350,Aloe Vera
11.693,5.264,10.349,25.173,38.796,5.989,349,Aloe Vera
8.327,4.704,11.565,25.0,39.284,6.008,351,Aloe Vera
10.592,5.719,9.005,24.752,41.216,5.996,349,Aloe Vera
10.146,4.768,8.035,24.865,39.942,5.992,351,Aloe Vera
8.738,5.343,11.649,25.312,39.483,5.992,350,Aloe Vera
11.515,5.824,11.19,25.017,39.277,6.009,350,Aloe Vera
8.855,5.359,11.066,25.052,39.589,6.002,349,Aloe Vera
8.365,4.535,9.709,24.655,39.021,5.999,348,Aloe Vera
9.558,5.458,8.663,25.293,42.12,5.99,349,Aloe Vera
11.454,4.396,9.691,24.525,38.464,5.998,349,Aloe Vera
8.885,5.521,9.369,24.732,39.831,6.004,350,Aloe Vera
11.893,5.563,10.847,24.842,37.974,6.006,350,Aloe Vera
10.614,5.541,11.186,24.749,40.978,5.993,351,Aloe Vera
11.909,4.634,11.184,25.117,41.472,6.001,349,Aloe Vera
11.636,4.975,11.616,25.229,39.53,5.994,349,Aloe Vera
8.352,5.183,11.309,25.083,37.929,5.995,350,Aloe Vera
9.003,4.884,11.233,24.904,38.67,6.006,348,Aloe Vera
11.739,5.846,11.873,25.317,38.854,6.009,351,Aloe Vera
10.995,4.386,11.925,25.163,41.767,5.993,348,Aloe Vera
8.42,4.995,11.607,24.558,40.446,6.002,349,Aloe Vera
9.135,4.567,11.425,24.835,37.909,5.998,350,Aloe Vera
9.285,5.136,8.665,24.712,39.999,6.009,349,Aloe Vera
9.607,4.165,10.206,24.572,38.81,6.001,348,Aloe Vera
19.255,10.833,21.505,15.056,50.301,6.009,498,Carrot
21.102,10.45,20.737,15.462,51.294,6.012,500,Carrot
21.854,10.435,18.099,15.458,47.66,6.0,501,Carrot
19.433,9.528,19.331,14.907,48.144,5.994,498,Carrot
18.256,10.221,20.436,15.451,50.695,5.997,501,Carrot
18.863,9.735,18.109,14.564,52.203,5.991,499,Carrot
19.426,9.829,21.614,15.487,47.525,5.991,499,Carrot
21.57,9.592,20.642,15.211,49.67,5.992,499,Carrot
20.164,9.801,19.332,14.929,49.516,6.002,501,Carrot
19.303,10.324,19.682,15.079,50.491,5.996,500,Carrot
21.219,10.502,19.186,15.008,48.545,5.991,498,Carrot
19.872,10.833,18.957,14.512,48.615,6.009,500,Carrot
20.298,9.022,19.834,15.35,51.091,5.996,501,Carrot
18.3,9.52,19.461,14.924,51.375,6.005,498,Carrot
18.231,10.944,21.855,14.869,51.9,6.003,499,Carrot
18.258,10.67,21.75,14.708,48.804,6.009,498,Carrot
19.212,10.163,21.886,14.646,50.474,5.998,498,Carrot
19.413,9.972,19.411,14.513,50.465,6.004,498,Carrot
18.6,9.412,21.851,15.411,51.239,6.005,501,Carrot
21.793,9.786,21.154,14.787,48.423,6.0,499,Carrot
19.044,10.974,19.747,15.023,48.033,5.988,498,Carrot
20.019,10.221,19.519,15.106,51.259,6.005,501,Carrot
21.665,10.207,19.006,15.001,49.504,5.993,500,Carrot
21.156,9.29,21.049,15.405,51.665,5.99,501,Carrot
21.826,10.388,20.265,15.184,50.516,5.991,501,Carrot
21.2,10.233,20.423,14.939,50.642,6.005,498,Carrot
21.144,10.491,20.802,15.403,51.717,6.002,498,Carrot
18.817,10.497,18.174,14.588,51.532,6.005,501,Carrot
18.28,9.646,20.282,15.314,47.78,5.994,499,Carrot
20.579,9.132,21.322,14.867,51.642,5.996,499,Carrot
20.961,9.194,19.607,14.933,51.258,6.009,499,Carrot
21.873,9.85,21.248,14.659,50.519,6.01,498,Carrot
21.988,9.167,19.341,15.284,49.553,6.01,501,Carrot
20.589,9.958,18.528,14.844,51.383,5.99,498,Carrot
21.094,10.423,21.977,15.452,47.761,6.01,501,Carrot
21.812,9.105,18.671,15.055,49.862,6.006,498,Carrot
19.891,9.682,18.653,14.589,50.412,5.999,500,Carrot
18.73,10.598,18.383,15.153,52.353,6.009,500,Carrot
19.305,9.6,20.126,15.075,51.917,6.002,499,Carrot
19.423,10.37,21.311,15.175,48.321,5.995,499,Carrot
18.206,10.069,20.442,14.942,52.217,5.989,499,Carrot
20.53,9.223,21.746,15.127,49.91,6.012,498,Carrot
